Name	Description	p22074.s001	p22074.s002	p22074.s003	p22074.s004	p22074.s005	p22074.s006	p22074.s007	p22074.s008	p22074.s009	p22074.s010	p22074.s011	p22074.s012
Rpp25	na	2.606942968988274	2.5223546932929772	2.52406561101749	2.6430116221352513	2.57909917367344	2.754527044741184	2.7200788080604106	2.7022691983041027	2.6790632009339537	2.5140923540979037	2.711126274784409	2.6648044155184114
Cox5a	na	9.598774998153385	9.429256126854668	9.925940145312376	9.62359098665546	9.448698622484939	9.757284371417846	9.491329954225991	9.337994293774162	8.9103177475207	9.211622917818394	9.14687255155035	9.261212563048366
Gm26631	na	3.167501116749553	3.2109277560990113	3.0254136324746925	3.142678086154539	3.2220477811767174	3.176094773606074	3.073549960345578	3.186262337677939	3.2188272751524174	3.1013267430896474	3.1350749030900933	3.20661766225442
Fam219b	na	8.474267740607774	8.425182024965618	8.533223935745262	8.13798174074096	8.422048616034703	8.273930100190386	8.203357975817607	8.202350984885337	8.39529781719511	8.391941829224482	8.46018565420283	8.319147362070197
Mpi	na	10.24088318330467	10.236883231174792	10.251707590381502	10.06777706835034	9.98650530023107	10.089787434195436	10.127229636479612	10.014727511430735	10.163174676305573	10.211822649618792	10.123976355633292	10.251713340268745
Scamp2	na	10.246271057234438	10.293892329068369	10.209228032896997	10.10658682722862	10.164269519749993	10.189633526323556	10.140119544773613	10.179723523942819	10.201486940011234	10.234394151904752	10.333446033872434	10.226376880906919
Ulk3	na	9.48571096274132	9.486718318351123	9.371900535770239	9.633450196579341	9.424103340512124	9.560404765686172	9.299947214513834	9.278489583597194	9.404722953858906	9.445927210478116	9.505905805825828	9.31080998623841
Csk	na	8.678529475497292	8.767053281008668	8.355331035689073	8.116039840432864	8.446150000187451	8.301688846445545	8.426801359950941	8.381296623630558	8.529749887063915	8.791356934703275	8.552804166271587	8.382830210706059
Cyp1a2	na	9.6433418730954	9.482952796444826	9.550338228564257	9.751103601569552	9.60886863207875	9.802992227544651	9.292737126642477	9.376439608321675	9.32726238200519	9.363817998408505	9.334766710077547	9.287381433706615
Cyp1a1	na	5.593300915277323	5.692149267341638	5.51730319492813	5.649087603033584	5.722112219671271	5.782115561196727	6.693911153089329	6.4659151879990295	6.316284599969769	6.326740101652242	6.397449375834391	6.306213227445105
